text,label
Database backup completed: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Account Locked Immediately: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Verify Bank Profile Info: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Project update: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Syllabus review session: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Update payment method immediately: Your online access will be permanently deactivated within 24 hours. Reset your security credentials here.,1
Lab submission confirmed: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
Invoice for monthly services: Please push the latest matrix multiplication code modifications to the main branch tonight.,0
Flight reservation details: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
"Code review comments: Hi, I updated the shared repository with the latest documentation updates. Please check.",0
Gym routine tonight?: Just a quick reminder that your weekly expense report needs to be submitted by end of day today.,0
Crypto Wallet Transfer Authorized: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
"Code review comments: Hey, let me know if you are free for a quick workout or chat after the lecture.",0
Weekly sync meeting: Just a quick reminder that your weekly expense report needs to be submitted by end of day today.,0
Security Suspension Warning: Your package delivery has been suspended due to an incorrect tracking address. Correct it immediately on our web page.,1
Crypto Wallet Transfer Authorized: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Data structures assignment: Just a quick reminder that your weekly expense report needs to be submitted by end of day today.,0
Gym routine tonight?: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
Security Suspension Warning: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Customer support ticket resolved: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
URGENT Alert: Account status: Your bank account has been locked. Click here to verify your identity immediately on this link.,1
"Security Suspension Warning: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
"Prize Winner Notification!: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
Verify Bank Profile Info: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Syllabus review session: Just a quick reminder that your weekly expense report needs to be submitted by end of day today.,0
